FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.9
",1293369.70314,,,,False
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-228035.670654,,,,False
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751899.708129,,,,False
23,,50073.766625165641,81271.335299333892,,,0.03114762201836303,0.00797201,3338.5295468704976,814.5581223106384,21521.017965064599,34090.250350341797,,,,,666.61740879184686,8.42285,575.50090774309297,222.162,0.0,,0.20224672163190749,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,9454.86179468,,,,False
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645768.97578,,,,False
25,,30665267.830457747,nan,,,1.74588975078195,nan,30774.098084371584,nan,25508.051326476128,nan,,,,,666.63512388886147,6.9692,575.61375136185256,4.00736,0.0,,0.20170979849258841,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,782586.616256,,,,False
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067327.29501,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
