FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
10,,15270.759595376921,428.04368622259369,,,0.15932120486614093,0.00184482,2165.5416595845177,38.927354555726055,1978.1225069264522,35.85194065153599,,,,,670.26631151983497,0.798896,612.52759206194241,0.749692,0.0,,0.074213237529517626,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"4.5
",13157.2580878,,,,False
11,,21293.302966695348,352.92888335328126,,,0.25976351740486375,0.00174212,1997.8535593246791,21.438858488202094,1833.7236848260432,19.629219084978104,,,,,665.35973957053739,0.507968,610.03845189965909,0.473685,0.0,,0.078565241203751968,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"5
",19149.9302431,,,,False
12,,22548.693210182344,345.61238020781366,,,0.2799492090625153,0.00173367,1992.5671976231602,19.76763767838478,1806.5992498809053,17.898815394937991,,,,,667.55900514101847,0.472918,607.99749203519923,0.433813,0.0,,0.078503080217237967,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"5.5
",20397.3432572,,,,False
13,,28955.892136292823,368.81446598708146,,,0.34564537015613683,0.00177867,2058.636553843517,16.971789902150633,1818.6921628826303,14.97376728951931,,,,,662.92182300527327,0.3917,603.33736291905348,0.34655,0.0,,0.07859695670748236,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"6
",25977.0407793,,,,False
14,,39552.954330143766,460.16130705325526,,,0.42363488365125829,0.00202551,2159.5065954179909,16.217257340848445,1932.2590402747726,14.471968171298505,,,,,658.24555762754869,0.345269,608.56522201974281,0.310993,0.0,,0.083893678826623644,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"6.5
",34331.111129,,,,False
15,,30174.064569347964,404.32412939190084,,,0.34438666704730103,0.00187584,2074.0440956169841,18.013192410171033,1888.0007807915047,16.290896885097027,,,,,660.33394541196412,0.403028,607.98273685343031,0.370783,0.0,,0.081360713669324611,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"7
",26680.339039,,,,False
16,,34793.129808778249,467.81891880809764,,,0.3599438181561429,0.00200571,2177.9983958085104,18.904858387112618,1983.507704713458,17.108385395407677,,,,,658.85422043547942,0.387108,608.84276339499365,0.357041,0.0,,0.080383402962992873,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"7.5
",29888.5658145,,,,False
17,,39347.547181014677,487.4700910072163,,,0.40757903270268159,0.00209147,2176.6218578953999,17.432292059361934,1982.2367044525336,15.73469148516655,,,,,655.767297639454,0.361795,609.54371359228719,0.332847,0.0,,0.084750706512084217,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"8
",33754.0845117,,,,False
18,,41264.680566223127,497.93728341655986,,,0.41821547425151001,0.00210433,2204.2735852641031,17.175081427395344,2000.5322751537626,15.441922153830529,,,,,657.20135499300784,0.345128,607.67386469349049,0.315902,0.0,,0.082640411617351195,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"8.5
",35224.525854,,,,False
19,,45045.715410855264,518.5134576458438,,,0.43830389811577602,0.00212758,2240.8799392533888,16.589911952018738,2049.7091318598077,15.080038677155972,,,,,655.48030746117411,0.326126,611.52323141377724,0.303071,0.0,,0.081371470269463481,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"9
",37835.1082404,,,,False
20,,46235.463388155491,594.30435800749274,,,0.43150823330940169,0.00238017,2294.6944051092014,18.937140073478222,2086.8630063472456,17.042321168482303,,,,,655.43547708827805,0.353158,608.70237364582772,0.324249,0.0,,0.085728467663023833,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"9.5
",38365.9236969,,,,False
21,,41770.538796773712,517.84438748878051,,,0.42027187554339202,0.00217722,2211.3386125763077,17.671972003877162,2008.709663956037,15.942692368626595,,,,,658.15332666925156,0.352465,608.54704234994267,0.323821,0.0,,0.084843216286548784,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,10,35573.4366614,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
